,times,herf,author,content,share_num,pingllun_num,dianzan_num
10,04月01日 22:31,https://weibo.com/5880495899/MA1cvvRPA?refer_flag=1001030103_,沈重残女刘杰,白岩松热烈祝贺。全国两会胜利召开，坚决拥护国家提倡反腐倡廉打虎拍蝇的好政策。可是我四年多上访实名举报沈阳市皇姑区华山派所副所长顾恩後制造的冤假错案什么时候能见到光明，做假笔录，假证人，假病志，赖我儿给当事人下眼眶打骨折了，管我儿要十五万不给钱也不通知家属就把我儿送进看守所，导致皇姑区检察院庞浩不拿钱就公䜣，皇姑法院金军，韩东杰不拿钱就判刑，判了我儿十个月有期徒刑，可在法院卷宗65页当事人根本就没有骨折过的病志，顾恩後等人这不是在赤裸裸的讹诈我儿吗？难道在法律面前人人平等，在皇姑区公.检.法.面前形同放屁吗？在我们拿出假笔录，假病志的证据实名举报至到今天为止没有结果，顾恩後这只苍蝇在皇姑公安分局就没人敢拍吗？难道顾恩後的后台就这么历害吗？2022年3月1号皇姑区公安局两位局长接待了我们，李局长当时表态说尽快给我们一个答复可最后还是不了了之，3月1号我们准备进京上访华山派所王所长带人把我们给扣下不让上访说分局局长和我们谈话给我们解决，事隔一年2023年3月2号华山派所王所长给我们引荐了皇姑区公安局领导，张局长接待我们问我们有什么䜣求。我们提出的䜣求很简单就是把沈阳市公安医院的C丅片子和沈医二院的片子调出来对比一下不就清楚了吗，为什么不给我们提供公安医院拍的原CT片子呢？我们就想看看公安医院的原CT片子就这么难吗？两张片子为什么就不能对比呢？为什么不能从新鉴定呢？还是官官相护呢？我们是不得而知啊，公检法的口号不是刀刃向内倒查二十年吗难道都是假的吗？当事人在公安医院拍了两张CT报告单上盖有沈阳市公安局皇姑分局华山派所公章都是没有病的，我们把盖有公章的两份没有病的报告单和录音光盘提供给华山派所王所长希望王所长能转交给分局张局长，就这么简单的事我们上访四年多没人管，现在我们希望寄托在能为百姓办实事张局长，和华山派所王所长身上，可最后还是不了了知，在沈阳市就没有老百姓说理的地方吗？我们真心希望领导能给我们一个事实真相，还我儿一个清白。2023.3.4日收起d,0,0,0
11,04月01日 22:31,https://weibo.com/5880495899/MA1ck53ZQ?refer_flag=1001030103_,沈重残女刘杰,中国新闻热烈祝贺。全国两会胜利召开，坚决拥护国家提倡反腐倡廉打虎拍蝇的好政策。可是我四年多上访实名举报沈阳市皇姑区华山派所副所长顾恩後制造的冤假错案什么时候能见到光明，做假笔录，假证人，假病志，赖我儿给当事人下眼眶打骨折了，管我儿要十五万不给钱也不通知家属就把我儿送进看守所，导致皇姑区检察院庞浩不拿钱就公䜣，皇姑法院金军，韩东杰不拿钱就判刑，判了我儿十个月有期徒刑，可在法院卷宗65页当事人根本就没有骨折过的病志，顾恩後等人这不是在赤裸裸的讹诈我儿吗？难道在法律面前人人平等，在皇姑区公.检.法.面前形同放屁吗？在我们拿出假笔录，假病志的证据实名举报至到今天为止没有结果，顾恩後这只苍蝇在皇姑公安分局就没人敢拍吗？难道顾恩後的后台就这么历害吗？2022年3月1号皇姑区公安局两位局长接待了我们，李局长当时表态说尽快给我们一个答复可最后还是不了了之，3月1号我们准备进京上访华山派所王所长带人把我们给扣下不让上访说分局局长和我们谈话给我们解决，事隔一年2023年3月2号华山派所王所长给我们引荐了皇姑区公安局领导，张局长接待我们问我们有什么䜣求。我们提出的䜣求很简单就是把沈阳市公安医院的C丅片子和沈医二院的片子调出来对比一下不就清楚了吗，为什么不给我们提供公安医院拍的原CT片子呢？我们就想看看公安医院的原CT片子就这么难吗？两张片子为什么就不能对比呢？为什么不能从新鉴定呢？还是官官相护呢？我们是不得而知啊，公检法的口号不是刀刃向内倒查二十年吗难道都是假的吗？当事人在公安医院拍了两张CT报告单上盖有沈阳市公安局皇姑分局华山派所公章都是没有病的，我们把盖有公章的两份没有病的报告单和录音光盘提供给华山派所王所长希望王所长能转交给分局张局长，就这么简单的事我们上访四年多没人管，现在我们希望寄托在能为百姓办实事张局长，和华山派所王所长身上，可最后还是不了了知，在沈阳市就没有老百姓说理的地方吗？我们真心希望领导能给我们一个事实真相，还我儿一个清白。2023.3.4日收起d,0,0,0
12,04月01日 22:31,https://weibo.com/5880495899/MA1cflfl8?refer_flag=1001030103_,沈重残女刘杰,上头条热烈祝贺。全国两会胜利召开，坚决拥护国家提倡反腐倡廉打虎拍蝇的好政策。可是我四年多上访实名举报沈阳市皇姑区华山派所副所长顾恩後制造的冤假错案什么时候能见到光明，做假笔录，假证人，假病志，赖我儿给当事人下眼眶打骨折了，管我儿要十五万不给钱也不通知家属就把我儿送进看守所，导致皇姑区检察院庞浩不拿钱就公䜣，皇姑法院金军，韩东杰不拿钱就判刑，判了我儿十个月有期徒刑，可在法院卷宗65页当事人根本就没有骨折过的病志，顾恩後等人这不是在赤裸裸的讹诈我儿吗？难道在法律面前人人平等，在皇姑区公.检.法.面前形同放屁吗？在我们拿出假笔录，假病志的证据实名举报至到今天为止没有结果，顾恩後这只苍蝇在皇姑公安分局就没人敢拍吗？难道顾恩後的后台就这么历害吗？2022年3月1号皇姑区公安局两位局长接待了我们，李局长当时表态说尽快给我们一个答复可最后还是不了了之，3月1号我们准备进京上访华山派所王所长带人把我们给扣下不让上访说分局局长和我们谈话给我们解决，事隔一年2023年3月2号华山派所王所长给我们引荐了皇姑区公安局领导，张局长接待我们问我们有什么䜣求。我们提出的䜣求很简单就是把沈阳市公安医院的C丅片子和沈医二院的片子调出来对比一下不就清楚了吗，为什么不给我们提供公安医院拍的原CT片子呢？我们就想看看公安医院的原CT片子就这么难吗？两张片子为什么就不能对比呢？为什么不能从新鉴定呢？还是官官相护呢？我们是不得而知啊，公检法的口号不是刀刃向内倒查二十年吗难道都是假的吗？当事人在公安医院拍了两张CT报告单上盖有沈阳市公安局皇姑分局华山派所公章都是没有病的，我们把盖有公章的两份没有病的报告单和录音光盘提供给华山派所王所长希望王所长能转交给分局张局长，就这么简单的事我们上访四年多没人管，现在我们希望寄托在能为百姓办实事张局长，和华山派所王所长身上，可最后还是不了了知，在沈阳市就没有老百姓说理的地方吗？我们真心希望领导能给我们一个事实真相，还我儿一个清白。2023.3.4日收起d,0,0,0
13,04月01日 22:31,https://weibo.com/5880495899/MA1ca1bpI?refer_flag=1001030103_,沈重残女刘杰,沈阳爆料热烈祝贺。全国两会胜利召开，坚决拥护国家提倡反腐倡廉打虎拍蝇的好政策。可是我四年多上访实名举报沈阳市皇姑区华山派所副所长顾恩後制造的冤假错案什么时候能见到光明，做假笔录，假证人，假病志，赖我儿给当事人下眼眶打骨折了，管我儿要十五万不给钱也不通知家属就把我儿送进看守所，导致皇姑区检察院庞浩不拿钱就公䜣，皇姑法院金军，韩东杰不拿钱就判刑，判了我儿十个月有期徒刑，可在法院卷宗65页当事人根本就没有骨折过的病志，顾恩後等人这不是在赤裸裸的讹诈我儿吗？难道在法律面前人人平等，在皇姑区公.检.法.面前形同放屁吗？在我们拿出假笔录，假病志的证据实名举报至到今天为止没有结果，顾恩後这只苍蝇在皇姑公安分局就没人敢拍吗？难道顾恩後的后台就这么历害吗？2022年3月1号皇姑区公安局两位局长接待了我们，李局长当时表态说尽快给我们一个答复可最后还是不了了之，3月1号我们准备进京上访华山派所王所长带人把我们给扣下不让上访说分局局长和我们谈话给我们解决，事隔一年2023年3月2号华山派所王所长给我们引荐了皇姑区公安局领导，张局长接待我们问我们有什么䜣求。我们提出的䜣求很简单就是把沈阳市公安医院的C丅片子和沈医二院的片子调出来对比一下不就清楚了吗，为什么不给我们提供公安医院拍的原CT片子呢？我们就想看看公安医院的原CT片子就这么难吗？两张片子为什么就不能对比呢？为什么不能从新鉴定呢？还是官官相护呢？我们是不得而知啊，公检法的口号不是刀刃向内倒查二十年吗难道都是假的吗？当事人在公安医院拍了两张CT报告单上盖有沈阳市公安局皇姑分局华山派所公章都是没有病的，我们把盖有公章的两份没有病的报告单和录音光盘提供给华山派所王所长希望王所长能转交给分局张局长，就这么简单的事我们上访四年多没人管，现在我们希望寄托在能为百姓办实事张局长，和华山派所王所长身上，可最后还是不了了知，在沈阳市就没有老百姓说理的地方吗？我们真心希望领导能给我们一个事实真相，还我儿一个清白。2023.3.4日收起d,0,0,0
14,04月01日 22:30,https://weibo.com/5880495899/MA1c5fa7A?refer_flag=1001030103_,沈重残女刘杰,头条新闻工作室热烈祝贺。全国两会胜利召开，坚决拥护国家提倡反腐倡廉打虎拍蝇的好政策。可是我四年多上访实名举报沈阳市皇姑区华山派所副所长顾恩後制造的冤假错案什么时候能见到光明，做假笔录，假证人，假病志，赖我儿给当事人下眼眶打骨折了，管我儿要十五万不给钱也不通知家属就把我儿送进看守所，导致皇姑区检察院庞浩不拿钱就公䜣，皇姑法院金军，韩东杰不拿钱就判刑，判了我儿十个月有期徒刑，可在法院卷宗65页当事人根本就没有骨折过的病志，顾恩後等人这不是在赤裸裸的讹诈我儿吗？难道在法律面前人人平等，在皇姑区公.检.法.面前形同放屁吗？在我们拿出假笔录，假病志的证据实名举报至到今天为止没有结果，顾恩後这只苍蝇在皇姑公安分局就没人敢拍吗？难道顾恩後的后台就这么历害吗？2022年3月1号皇姑区公安局两位局长接待了我们，李局长当时表态说尽快给我们一个答复可最后还是不了了之，3月1号我们准备进京上访华山派所王所长带人把我们给扣下不让上访说分局局长和我们谈话给我们解决，事隔一年2023年3月2号华山派所王所长给我们引荐了皇姑区公安局领导，张局长接待我们问我们有什么䜣求。我们提出的䜣求很简单就是把沈阳市公安医院的C丅片子和沈医二院的片子调出来对比一下不就清楚了吗，为什么不给我们提供公安医院拍的原CT片子呢？我们就想看看公安医院的原CT片子就这么难吗？两张片子为什么就不能对比呢？为什么不能从新鉴定呢？还是官官相护呢？我们是不得而知啊，公检法的口号不是刀刃向内倒查二十年吗难道都是假的吗？当事人在公安医院拍了两张CT报告单上盖有沈阳市公安局皇姑分局华山派所公章都是没有病的，我们把盖有公章的两份没有病的报告单和录音光盘提供给华山派所王所长希望王所长能转交给分局张局长，就这么简单的事我们上访四年多没人管，现在我们希望寄托在能为百姓办实事张局长，和华山派所王所长身上，可最后还是不了了知，在沈阳市就没有老百姓说理的地方吗？我们真心希望领导能给我们一个事实真相，还我儿一个清白。2023.3.4日收起d,0,0,0
15,04月01日 22:30,https://weibo.com/5880495899/MA1bU0t81?refer_flag=1001030103_,沈重残女刘杰,今日说法法律咨询热烈祝贺。全国两会胜利召开，坚决拥护国家提倡反腐倡廉打虎拍蝇的好政策。可是我四年多上访实名举报沈阳市皇姑区华山派所副所长顾恩後制造的冤假错案什么时候能见到光明，做假笔录，假证人，假病志，赖我儿给当事人下眼眶打骨折了，管我儿要十五万不给钱也不通知家属就把我儿送进看守所，导致皇姑区检察院庞浩不拿钱就公䜣，皇姑法院金军，韩东杰不拿钱就判刑，判了我儿十个月有期徒刑，可在法院卷宗65页当事人根本就没有骨折过的病志，顾恩後等人这不是在赤裸裸的讹诈我儿吗？难道在法律面前人人平等，在皇姑区公.检.法.面前形同放屁吗？在我们拿出假笔录，假病志的证据实名举报至到今天为止没有结果，顾恩後这只苍蝇在皇姑公安分局就没人敢拍吗？难道顾恩後的后台就这么历害吗？2022年3月1号皇姑区公安局两位局长接待了我们，李局长当时表态说尽快给我们一个答复可最后还是不了了之，3月1号我们准备进京上访华山派所王所长带人把我们给扣下不让上访说分局局长和我们谈话给我们解决，事隔一年2023年3月2号华山派所王所长给我们引荐了皇姑区公安局领导，张局长接待我们问我们有什么䜣求。我们提出的䜣求很简单就是把沈阳市公安医院的C丅片子和沈医二院的片子调出来对比一下不就清楚了吗，为什么不给我们提供公安医院拍的原CT片子呢？我们就想看看公安医院的原CT片子就这么难吗？两张片子为什么就不能对比呢？为什么不能从新鉴定呢？还是官官相护呢？我们是不得而知啊，公检法的口号不是刀刃向内倒查二十年吗难道都是假的吗？当事人在公安医院拍了两张CT报告单上盖有沈阳市公安局皇姑分局华山派所公章都是没有病的，我们把盖有公章的两份没有病的报告单和录音光盘提供给华山派所王所长希望王所长能转交给分局张局长，就这么简单的事我们上访四年多没人管，现在我们希望寄托在能为百姓办实事张局长，和华山派所王所长身上，可最后还是不了了知，在沈阳市就没有老百姓说理的地方吗？我们真心希望领导能给我们一个事实真相，还我儿一个清白。2023.3.4日收起d,0,0,0
16,04月01日 22:29,https://weibo.com/7012062429/MA1bu3yAc?refer_flag=1001030103_,长治全媒体,【#聚焦长治两会#市政协十四届二次会议闭幕】O网页链接​,0,0,0
17,04月01日 22:24,https://weibo.com/7606410041/MA19t69Ka?refer_flag=1001030103_,陕西健康生活,为进一步深入学习贯彻全国两会精神，3月31日下午，陕西省拍卖行业协会（以下简称“陕拍协”）在陕西省公共资源交易中心召开学习会议。会上，全国政协委员、中国拍卖行业协会副会长、陕西省拍卖行业协会会长祁志峰传达了全国两会精神的核心要旨，拍卖行业100余名会员企业代表参加本次学习O陕西省拍卖行业协会集中学习贯彻全国两会精神收起d,0,0,0
18,04月01日 22:24,https://weibo.com/5243886885/MA19riBvL?refer_flag=1001030103_,平山发布,【“习近平高质量发展新论断”系列之四：最终目的——人民幸福安康】高质量发展是全面建设社会主义现代化国家的首要任务，也是中国式现代化的本质要求。今年全国两会期间，习近平总书记在参加江苏代表团审议时，深刻阐述了高质量发展的一系列重大问题，提出一系列重要论断。新华社《学习进行时》原创品牌栏目“讲习所”推出系列报道“习近平高质量发展新论断”，与您共同学习。今天播发系列之四。O网页链接收起d,0,0,0
19,04月01日 22:18,https://weibo.com/6716480738/MA173bImK?refer_flag=1001030103_,金乡融媒,队伍是有力保障。广大法官要认真学习贯彻党的二十大精神，按照全国法院学习贯彻全国两会精神电视电话会议的部署，牢记初心使命，认真履职尽责，努力做一名O网页链接​,0,0,0
20,04月01日 22:13,https://weibo.com/7504409001/MA14Z1BcV?refer_flag=1001030103_,通道融媒,#好评中国好评湖南#“一定要把老百姓放在心上，真正为他们办实事。”每年两会到团组，总书记的话里总怀着对人民最深的关切！L人民日报的微博视频​​​,0,0,1
21,04月01日 22:12,https://weibo.com/1426621143/MA14zwcJF?refer_flag=1001030103_,清风论电-孙哲,博鳌亚洲论坛2023年年会闭幕新华社海南博鳌3月31日电（记者赵叶苹、陈子薇）为期4天的博鳌亚洲论坛2023年年会31日下午在海南博鳌落下帷幕。来自50多个国家和地区的约2000名嘉宾参会，分析亚洲和世界形势，凝聚合作发展共识。今年年会是自新冠疫情暴发三年来，首次完全恢复线下会议，也是中国两会后的重要主场多边外交活动。4天的会期里，举行了30余场分论坛和活动。博鳌亚洲论坛秘书长李保东在年会闭幕新闻发布会上表示，各方对今年年会的主题“不确定的世界：团结合作迎挑战，开放包容促发展”表达了高度认同，认为它契合各方发展需要，为应对当今世界的不确定性提供了重要指引。李保东说，本次年会取得了重要积极成果，深入分析了当今世界面临的主要问题所在，增进了国际社会团结合作的共识，提出了促进世界经济复苏和可持续发展的建议主张。各方认为，我们不能将宝贵的时间浪费在地缘政治对立、意识形态对抗和地缘经济碎片化上，而是要团结一心，共同迎接长期挑战；真正实现稳定和繁荣，就要维护自由和公平的贸易，坚持开放包容，重振多边主义，深化区域合作；亚洲各国应继续深化彼此间合作，特别是促进中国和其他亚洲国家之间的经济合作和友好关系，与此同时拓展同域外国家的合作。博鳌亚洲论坛是一个非政府、非营利的国际组织，自2001年成立起，致力于推动亚洲区域经济合作，为本地区经济实现可持续发展提供智力支持。淄博2淄博收起d,0,0,1
22,04月01日 21:37,https://weibo.com/6078686471/MA0Qknah4?refer_flag=1001030103_,麻辣火锅山城兔,谁再说王姨伯没有实绩我第一个反对 人家姨伯可是上过两会的馒头了哦#绝望的文盲王一博#​,0,0,16
23,04月01日 21:35,https://weibo.com/7822558390/MA0Ps00ij?refer_flag=1001030103_,会肥的猫2023,杭州租房钱塘区丨金沙路地铁口丨精装朝南主卧押一付一房东直租配套齐全家电全齐，距离步行金沙湖地铁口7分钟高沙商业街，医药港小镇，邵逸夫医院，印象城15555732106#杭州转租##我在微博租房子##今日宜加油##2023全国两会你最关心什么事##大熊猫为了考上编制有多拼##狂飙#​,0,0,0
24,04月01日 21:33,https://weibo.com/5500542012/MA0OBDlTM?refer_flag=1001030103_,龙里县人民政府网,【聚焦县两会】一图速览县人大常委会工作报告，1月6日上午，龙里县人大常委会主任王华，在龙里县第十八届人民代表大会第二次会议第二次全体会议上作县人大常委会工作报告。今年的县人大常委会工作报告回顾了2022年主要工作，安排了2023年主要任务，当中具体包含哪些重点内容？又有哪些亮点？小编带您一图读懂↓↓↓收起d,0,0,0
25,04月01日 21:27,https://weibo.com/1044113481/MA0MhrqTS?refer_flag=1001030103_,9longnv,任何自然灾害，都是人类共同的敌人O网页链接这样儿的，就真有必要让它飞会儿。就像今年两会前，有贴文说什么教授建言民跪官，对今儿表达对东边儿龙卷风的感想，甭去费心搞清楚其真实与否，这个日子本身就不怎么样。 ​,0,0,0
26,04月01日 21:10,https://weibo.com/2641686425/MA0FEu5UB?refer_flag=1001030103_,新华国际,【中国新加坡开启”高质量“合作新时代】3月31日下午，国家主席习近平在人民大会堂会见来华进行正式访问的新加坡总理李显龙。这是李显龙时隔四年再次来到中国。从广州，到博鳌，再到北京，李显龙总理是今年全国两会闭幕后首批到访的外国政府首脑之一。“你此次访华期间，我们把中新关系提升为全方位高质量的前瞻性伙伴关系，为两国关系未来发展指明了方向。”习近平主席在会见中说。李显龙总理则表示，希望通过我这次访问，为新中全方位高质量的前瞻性伙伴关系发展注入新的活力，推动新中各领域合作取得更多成果。O网页链接收起d, 1,0,7
27,04月01日 21:09,https://weibo.com/7526292954/MA0ESBQnv?refer_flag=1001030103_,寻美上海,#寻美中国##寻美上海#4月1日下午，市新联会召开全国两会精神学习报告会暨二届二次理事会议。市委统战部二级巡视员、市欧美同学会党组书记李霞出席并讲话。O学习贯彻全国两会精神 推进市新联会各项工作​, 1,0,0
28,04月01日 21:03,https://weibo.com/6591456098/MA0CNcwcT?refer_flag=1001030103_,绿春融媒,新时代 新征程 新伟业·认真贯彻落实全国两会精神丨办好国门学校促进文化交流！全国政协委员熊甜芳回校宣讲O网页链接​,0,0,1
29,04月01日 20:59,https://weibo.com/7391249036/MA0B8lsEe?refer_flag=1001030103_,Una肥飞飞,#品如艾莉都参加乘风破浪4了#不知道她们两会不会分到同一队呢​,0,0,0
