,times,herf,author,content,share_num,pingllun_num,dianzan_num
22,04月01日 21:53,https://weibo.com/6093691674/MA0WKlxh4?refer_flag=1001030103_,安利创客沙迦,2、”小红书“的内容具有什么特点？小红书的内容具有以下几个特点：以“生活方式”为主题：小红书的用户喜欢分享自己在吃、穿、用、行等方面的生活经验和感悟，因此平台上的内容涵盖了美妆、时尚、旅游、美食、家居等多个领域。强调用户UGC (User-generated content)：平台鼓励用户参与创作和分享自己的内容，并提供了优秀UGC奖励计划，为用户提供更好的创作动力和回报。注重用户的购买导向：小红书是一款社交电商应用程序，除了分享生活方式和经验外，还提供了商品的推荐和购买链接。许多用户在小红书上查找产品信息和测评，从而帮助自己做出更明智的消费决策。平台对内容进行严格审核：由于小红书的部分内容会关联到电商领域，因此平台对发布的内容进行了严格的审核，以确保其真实性和合法性。精细化的社区管理：小红书采用了精细化的社群管理模式，通过标签聚合和用户关注等方式，建立了一个共同兴趣的社区，让用户更容易地发现和关注感兴趣的内容和话题。同时平台会对用户的行为进行监督和管理，以确保社区环境的良好和谐。收起d,0,0,0
23,04月01日 21:52,https://weibo.com/6093691674/MA0WBsuT5?refer_flag=1001030103_,安利创客沙迦,1、什么是”小红书“吗？小红书是一款中国流行的社交电商平台和生活方式分享应用程序。用户可以在平台上分享自己的购物体验、美妆、时尚、旅游、美食等方面的心得体会，并发布相关产品的测评、推荐和购买链接，从而帮助其他用户做出更明智的消费选择。同时，小红书也提供了直播、社区论坛等功能，让用户可以更轻松地发现和关注感兴趣的内容和话题，以及与其他用户进行互动交流。收起d,0,0,0
24,04月01日 21:51,https://weibo.com/6982380550/MA0VWFI4I?refer_flag=1001030103_,普吉岛攀牙湾艾琳塔温泉度假酒店,纳泰海滩上的植物美食艺术，SEASONS 餐厅提供创新的植物餐饮体验@普吉岛攀牙湾艾琳塔温泉度假酒店(Aleenta Phuket Resort & Spa)@GoHotelsGo住我处全球酒店专页@微博泰国@泰国旅游#泰国旅行##普吉岛##美食时刻##美食新势力大赛##一起春游吧#​,0, 1,0
25,04月01日 21:48,https://weibo.com/2878298622/MA0UUAENa?refer_flag=1001030103_,江都居民,#居民说生活#三月再见，四月你好。宜陵螺蛳大众旅游美食节前天隆重开幕，镇长在某号向全国人民发出诚挚邀请。老潘和夫人今天从苏州回来，清明螺，赛肥鹅，于是晚上在沁景园小聚，螺蛳的花样真不少，味道不错，但是龙虾水准真不行。孩子近期学习态度不端正，学习成绩有所下降。这个年纪最难管理，已经过了可以动手的年纪，讲道理他比你还要懂。唉！2扬州·金牛湾都市花园收起d,0, 2,4
26,04月01日 21:42,https://weibo.com/1413651221/MA0SCa7at?refer_flag=1001030103_,风味厦门,龙山附近的下酒菜，开在禹州菜市场旁，小小的一家店面。主要卖烧酒配，比如皮皮虾生腌、海鲜熟醉、白灼鱿鱼🦑花蛤、巴浪鱼、明虾等等。生的熟的都有。鱿鱼口感不错，比较新鲜，肉质肥厚，还很脆。花甲也很肥，就是比较贵。一只鱿鱼将近50，这个售价和常规餐厅差不多了😭门店没有堂食，主要做外卖。#带着微博去旅行##不止旅行##周末去哪儿##说走就走的旅行##小众宝藏旅行地##爱上这座城##旅游攻略##旅行推荐##用美食温暖你##美食推荐##我的美食日记##美食故事##城市味蕾战##吃货在这里##不可辜负的美食#美食厦门美食#厦门美食##厦门旅行##厦门##厦门旅游##厦门攻略#厦门2厦门·禹洲花园收起d,0,0,1
27,04月01日 21:35,https://weibo.com/7781973794/MA0PzoaFa?refer_flag=1001030103_,思思逛吃重庆,重庆旅游避坑指南🧭看完就后悔了😭😭看到很多宝们都说后悔没有看旅游攻略就去重庆玩了😩所以特意花时间给大家整理出了怎么玩才能避坑😎！才能玩🉐️舒心☑️-天气🌞温度14°C~34°C左右，温度渐渐上身🔝大多数都是晴天，早晚温差可能会大晚上会比较冷，晚上可以套个薄外套🧥建议穿搭：长裤、短裤、短袖、裙子、薄外套-切记‼️来重庆旅游一定不要一直穿高跟鞋👠，爬坡上坎的楼梯很多，走多了脚会疼，🥿平底鞋或者运动鞋👟一定要带一双☑️-注意事项⚠️1⃣️重庆大礼堂就在三峡博物馆的对面，两个地方可以一起打卡2⃣️李子坝轻轨站A出口是观景平台，B出口是一个近距离拍轻轨的小众机位3⃣️中山四路沿途有很多民国遗址，免费参观的4⃣️千厮门大桥、大剧院江边都是洪崖洞最佳打卡角度，拍照超好看5⃣️不用专门去逛来福土，一大型个商场而已，在朝东路或朝天门地铁站机位拍一下照就好6⃣️不要晚上去白象居，居民楼光线不好，拍照并不好看，还会影响居民休息7⃣️不要在景点里面画素描，画完了以后又开始有各种封膜费啊，精修费，真的巨坑人8⃣️洪崖洞马路对面拍照的那些野生摄影师技术参差不齐注意辨别，有些拍出来真的难以吐槽-哪☝️家老火锅最地道！必然是🤗在渝里火锅🍽️各种菜品新鲜多样，还有新品好看又美味的甜点🍮饭团子雪花冰🤩有青提、芒果、桃桃、荔枝口味~4⃣️个口味都有不同的感觉～#重庆美食##重庆旅游十大避坑指南##避坑指南##重庆美食探店##不可辜负的美食#收起d, 2,0,3
28,04月01日 21:14,https://weibo.com/5275328389/MA0GZw5rj?refer_flag=1001030103_,真的明天就减肥,🧩最大的愿望就是自己制定好计划并且带爸爸妈妈去北京旅游🇨🇳 他们只负责开心和享受所有行程、景点和美食‼️他们不用花钱也不用担心花钱‼️只需要开心‼️‼️加油努力💪💪💪去实现ta ​,0,0,0
29,04月01日 21:07,https://weibo.com/6189693014/MA0EcEf43?refer_flag=1001030103_,雷头佛,大岩寺风景旅游度假区，风景秀丽，青山绿水。可惜时间太晚了，来不及爬到山顶的大岩寺了。下面的欢潭古村先后被列入区级美丽乡村示范村、浙江省历史文化村落保护利用重点村、浙江省美丽乡村特色精品村。这是一片美景与美食相融，历史和人文相交的美丽地方。疫情已过，但旅游还没有恢复，没有游客，店家几乎都没有开业。街上空空荡荡。2杭州·大岩山风景旅游度假区收起d,0,0,0
30,04月01日 21:04,https://weibo.com/2131895425/MA0D14Kn9?refer_flag=1001030103_,毛毛寻鲜记,我在旅行#最·中国#【你是人间的四月天】四月，是暖，是希望。风里都飘荡着花的芬芳，阳光里也藏着青草的香味。春风过处，草也青青，木也欣欣。一切，都那么美好。#旅游与美食##带着微博去旅行##旅行##旅游##随手拍#​,0,0,0
31,04月01日 21:02,https://weibo.com/5292031201/MA0CmytgF?refer_flag=1001030103_,祁YAN_,快乐瞬间美食#大西北旅游攻略#​,0, 1,0
32,04月01日 20:59,https://weibo.com/6444229817/MA0AQx9GJ?refer_flag=1001030103_,少侠上官,上官盘点陕西旅游_攻略景区美食民宿诗和远方晶莹剔透，有如宝石琉璃雕琢，熠熠生辉。丰富的色彩，幽雅的造型，实在是樱花中的上品。L少侠上官的微博视频​,0,0,0
33,04月01日 20:55,https://weibo.com/1460202233/MA0zx2fMW?refer_flag=1001030103_,刘国雄名博看天下,因为过节，西双版纳勐腊县南腊河星光夜市的烧烤摊都坐满人，都得等半小时后才得吃。​说明这里的烧烤好吃，我竟然在这里发现了鸡冠，好想试一下烤鸡冠哦，可以我们在另一摊点好菜了。#美食新势力大赛##美食生活新势力##亿点曝光计划#@新浪旅游木屋烧烤食材半成品套餐羊肉串肥牛串2人份烤串组合新鲜家用户外露营​,0,0,2
34,04月01日 20:50,https://weibo.com/1692191705/MA0xj3FI3?refer_flag=1001030103_,有一颗养老心,今天看到一条视频吐槽说再也不想带父母去旅游了，正好前段时间一家人去旅游了，发发自己的感想。思维差异大概体现在金钱观、对美食的态度和旅游享受目标不同。不开心的问题就在于家人之间太熟了，不客气，不遵守时间。也反思了很多，下次出去玩的时候多想想父母的需求，从她们的爱好出发规划行程。其实是没什么好生气的，自认为多完美的行程但都是按照自己的喜好去安排的，怎么可以要求父母就按照我们的喜好去执行。一家人出去玩吵吵闹闹也是一种幸福吧！期待家庭旅游下一站🇯🇵~收起d,0,0,1
35,04月01日 20:47,https://weibo.com/5531577774/MA0w9ed3y?refer_flag=1001030103_,豆芙呀,感觉大家都长大了 和朋友们在骑车回家的路上聊的话题已经从以前的八卦美食旅游变成工作就业未来了​,0, 3,3
36,04月01日 20:45,https://weibo.com/6036375131/MA0vv0TnN?refer_flag=1001030103_,领队赵子铭,#新疆旅游攻略##新疆旅行攻略#盛夏清爽自由行，嗨玩美拍享不停，新疆伊犁环线及独库公路7日游全攻略，交通美食住宿景点一站式搞定！新疆独特的高原雪域风光，湖泊草甸云天碧野，与大自然相融合的人文景观，独一无二的魅力无法挡！收藏这篇经典攻略，相约亲友立即出发吧！#新疆旅游包车13664530756（V）L游侠赵子铭的微博视频收起d,0, 1,0
37,04月01日 20:38,https://weibo.com/2281709490/MA0sk0Q6b?refer_flag=1001030103_,小草马兰,这个韩国老头太聪明了，去日本旅游无意间品尝到鲷鱼烧这个小吃，当场花三倍价钱将小吃模具买下带回韩国瞬间火爆街头#舌尖上的美食 #鲷鱼烧#甜点 ##快手#@快手O网页链接​,0,0,0
38,04月01日 20:36,https://weibo.com/1670534135/MA0rwCCz7?refer_flag=1001030103_,-水母菌Riley,美食武汉旅游｜美食篇🦞油焖大虾🍜热干面跑到武汉来吃一盏灯，谁懂啊🌶️赵师傅的油饼包烧卖！不排队会更香！环球麻辣烫是最惊艳的！ ​,0,0,8
39,04月01日 20:30,https://weibo.com/1705341500/MA0p2lHIx?refer_flag=1001030103_,厦门大学嘉庚学院,#嘉园微分享#【#用方言打开福建古早味#】听说你爱吃我们福建的美食，那你都知道他们的方言怎么念吗？快和小泉一起用方言来打开福建古早味吧！（dou ：福建省文化和旅游厅）#一起吃遍福建美食#L厦门校园的微博视频​,0, 1,3
40,04月01日 20:26,https://weibo.com/1664686337/MA0nBaNzE?refer_flag=1001030103_,Jennifer_晓潴,♡“小肚 小肚”“我在 我在” 🧏‍♀️❤️三更酒藏居酒屋   麦记牛奶公司   4.1❤️🍔#湖州美食探店 测评  推荐or吐槽#🍦#美食不可辜负#🍭#让我养胖你吧#🍗#我的美食日记#🍓#网红美食我来推#🍕#湖州旅游##湖州旅游攻略#💃#带着微博去旅行#​,0,0,3
41,04月01日 20:26,https://weibo.com/2276488480/MA0nxkf4l?refer_flag=1001030103_,Junyan_xxx,Day 1 in Haikou大清早起床 从武汉✈️到海口中午又饿又疲惫在酒店小憩了一下立马出发找当地美食①艺群福源鸡饭店（得胜沙总店） 朋友说这家总店味道会更好在网上搜了下推荐菜 点了四个  文昌鸡 甜酸鱼 地瓜叶 全家福讲真 不难吃 尤其是地瓜叶和文昌鸡 很新鲜 那个🐔嫩的啊🥹🥹  而且店里很多本地人来吃 生意超好下午就去免税店逛了下价格真的没有以前美丽了护肤品价格跳水几次 现在又涨起来了😅个人觉得不如网购在靠谱c店买不过想赚积分 和小样 可以来②鸡公碗老字号清补凉1981年就开了 妈呀比我还大一轮还多🙄这个是真的惊艳到我 有椰子水和椰奶 11元 9元 价格真心不贵 因为里面东西很多 红枣花生桂圆木薯等 关键是正宗清爽👍🏻 来海口玩必吃③十三小 龙兴坊 鱼煲店这家也是老字号 朋友吃了十几年 从小吃到大那种 可以说是当地极具有特色的店刚上来 你会觉得“咦？怎么有点臭味” 吃了一口发现原来是臭酸笋  然后后面 越吃越香！ 甚至开始泡饭吃 绝了最后吃的精光🥹🥹④鱼煲店对面的 茗饮这算是我误打误撞找到的宝藏店店面不大 但是很多特色茶饮 关键是超级便宜也是那种十几年的老店 并且承诺不添加糖精等我买了三杯 真的是原汁原味 健康还便宜👍🏻第一天来海口 住在了骑楼老街附近极具生活气息 每个角落都很接地气 就连餐饮也没有科技和狠活 要是武汉也能这样就好了#海口旅游##海口美食#2海口·骑楼老街收起d,0,0,0
42,04月01日 20:23,https://weibo.com/7412321705/MA0mxuhpp?refer_flag=1001030103_,CHENJY-cc,无语😓离开三亚的每—天都想吃这家椰子鸡这不…为了这家椰子鸡跨越2千公里来三亚✈️连行李都没放就直奔这里·✨木瓜竹荪椰子鸡，木瓜和竹荪鲜甜，刚煮完的汤汁也好喝，滋润养颜✨千年古盐田盐焗鸡，端上来服务员会现场帮你撕好鸡肉摆盘，鸡肉鲜嫩，个人喜欢蘸干碟✨海南粉，粉Q弹汤汁微甜，配上有嚼劲的牛肉干绝绝子✨海南特色芒果蘸酱，吃完肉来点海南特色芒果解腻，芒果酸脆可口！#三亚美食##三亚旅行##三亚旅游##三亚美食攻略##三亚旅游攻略#2三亚📍店名：嗲嗲的椰子鸡(大东海店)📍地址：榆亚路一号港湾城大菠萝广场内3楼南区收起d,0,0,1
43,04月01日 20:11,https://weibo.com/7405324352/MA0hxftZz?refer_flag=1001030103_,禹会文旅,#相约安徽·向春而行#【相约安徽 向春而行 | “味”您寻找蚌埠禹会美食，带您探索舌尖上的旅行(五）】大魏糯米团卷饼#旅游#这家店可厉害了！提起大魏，你一定吃过他家的糯米团！焦油条和咸鸭蛋这对cp是他家的“网红”产品，老板说一早上光咸鸭蛋就能卖掉200个！大姐卷饭团的利索劲儿看得人目不转睛，再闻着扑面而来的香味，馋的不行了~营业时间：早上5点-10点半，下午4点半-7点O相约安徽 向春而行 | “味”您寻找蚌埠禹会美食，带您探索舌尖上的旅行(五)收起d,0,0,0
44,04月01日 20:04,https://weibo.com/6685337985/MA0eyk5Uh?refer_flag=1001030103_,娜狗最迷人ye,有时候真的会被很多事情治愈自己，在南京的时候我们在等南京大排档的时候，由于我们实在太累了，席地而坐，五个桃李年华的女孩子坐在了人家展示台的台阶上，那是我们的眼神中充满了期待和愉悦，也许是期待这场未知的旅游，也许期待着南京大排档的美食，也许愉悦的是我们像乞丐一样席地而坐的可爱。坐了没一会儿，我听到带着儿化音的北京人，是一位北京大爷，他欣然的看着我“你们几岁啊，大学生吧！”“对呀，我们读大学呢”“真羡慕你们”“大爷，你也是来南京旅游吗？”“是呀，和你们一样，真好呀”“羡慕我们什么呀”“羡慕你们年轻呀，二十几岁的人”“我们还羡慕您退休了，可以游山玩水”“大爷你是北方人吧”“是呀，我们北京人！”大爷开始叫上它的同伴一起说“快和二十岁的小姑娘们聊聊天，真好呀这年纪”一位大爷和我们分享着他的孙子，一位大爷和我们分享着他的孙女，说道“我就喜欢女儿，女儿好”就开始和我们聊起二十岁的我们其实长辈那杯有些还是重男轻女的。“你们读什么专业啊？”“会计”“以后当会计吗？”“应该是会去当会计的”好像我们对当会计这件事情充满了怀疑，对自己读了这么久的会计居然出来不当会计感到不甘，对自己不当会计又可以做什么而刚到迷茫。大爷空中反复着说着“真好啊，真让人羡慕”可能他羡慕是我们可以毫不在乎面子的席地而坐，可能羡慕的是我们说走就走的旅行，可能羡慕的是他们再也回不去的青春年华。可是我们未尝不羡慕这些退休且儿孙满堂有精力去旅游的老爷老太呢！我们跟大爷说“我们可能寒暑假去北京玩呢！”“留个电话或者留个微信，把你们当女儿一样，来北京找我！”“好的，备忘录留了个电话”哈哈哈哈可能我们还是对陌生人有点点防备心。“来北京一定要找我哦！”“好的好的”问了一些北京的美食，去玩什么哈哈哈哈哈不知道想表达什么，可能这就是我对南京有一段美好的邂逅吧，陌生北京大爷羡慕我们的年轻，我们的年纪，我想我们到了他们这个年纪也会羡慕当代的年轻人吧！其实真的本该有的大学生活，我们大三才开始拥有，对当代大学生报复性旅游看世界，未来三四十岁的我们会羡慕20岁的自由美好，五六十岁的我们会羡慕20岁的青春再也回不去了，20岁看过的世界和五六十岁再来看，可能看风景的同时也在回忆自己逝去的青春年华吧。20岁的我们不需要在乎别人的看法，也不需要带很多很多的钱，住着不贵的酒店，可能省钱做火车，可能省钱吃的很少，但是该看的风景一样不错过，这可能就是我们美好的20岁吧！一段美好的邂逅…..2杭州收起d,0,0,7
45,04月01日 20:00,https://weibo.com/7033557690/MA0cRDiee?refer_flag=1001030103_,文旅泸州,央视关注泸州 乡村旅游 酒城美食：牡丹花盛开  村民制作特色牡丹宴#文旅泸州#L文旅泸州的微博视频​, 3, 2,13
46,04月01日 19:53,https://weibo.com/3408570154/MA0a4w2eU?refer_flag=1001030103_,板板长长板板,P1-2 大吃特吃 四川乐山美食不是吹的P3 Lego的快乐 我不懂P4 加入老年旅游团P5 看到了小红帽旅游团 看起来也不错👍P6 阳光阳光P7 挤进去了！！终于‼️P8 游客照打卡(人真🉐️多到哭泣……P9 小鸟自由落体(bushi 自由飞翔​,0, 4,8
47,04月01日 19:41,https://weibo.com/7185059427/MA05huxR1?refer_flag=1001030103_,Lumos30,好烦感觉现在变得没什么活力了想念本科有丰富的生活和快乐，认识很多人，多姿多彩，而不是像现在这样数来数去就认识那么几个人，我本质上不是社恐啊为什么会这样看到别人的朋友圈，唱歌，爬山，打牌，喝酒，去音乐节，旅游，发疯，可我只有一成不变的发一下美食合集以及我那单调的自拍照片，我真的好羡慕想认识一些很会玩还能带我玩的朋友收起d,0, 1,0
48,04月01日 19:37,https://weibo.com/7782017797/MA03M8b9W?refer_flag=1001030103_,一颗肉肉丸198504,刚从重庆回来🔥 熬夜给整理出了重庆旅游攻略‼️大学时光马上就要过去了，还没有好好出去旅游过⚠️ 所以前段时间久来了一场说走就走的旅游，第一站去了我大学同学的家乡——重庆‼️重庆真的太好玩了，都不想回家了，我整理了一份还算详细的攻略，大家有需要的可以收藏起来❤️-🏠 住宿参考1⃣️首先一定要选择评分在4.7分以上的民宿或酒店，太低的环境肯定不好2⃣️看这家店的收藏人数是不是太多，太多的话可能是很多人住过的，洁癖党劝退，选择100-8000人收藏的🉑️3⃣️不要只看商家提供的图片，首先要看评论图片，还有住过的旅客的真实体验，看看它的差评【沙坪坝价格比较便宜，性价比不错，只是位置稍偏，出行时间花费要多一点。价格大约在💰100-200】-🍭 美食推荐✅ 晓彭肥肠鸡一家开在老社区里面的店铺，性价比高，学生党可以冲，肥肠新鲜无味，量大又多，曾经两次登陆大众点评必吃餐厅✅ 张记兴隆来重庆必吃的一家正宗重庆菜，装修风格以历史文化和美学为重点，古色古香的环境，本地人经常吃的一家店✅ 朱大力冒烤鸭重庆首家冒烤鸭店，藏在老社区巷子里的美食，鸭肉鲜嫩多汁，皮脆肉鲜#重庆美食##重庆打卡##重庆美食##重庆打卡##重庆打卡##时代少年团 重庆##重庆美食#收起d, 1,0,2
